name_1,name_2,name_3,degree_1,degree_2,degree_3,error
dist_centroid__orthocenter,dist_incenter__steiner_focus_2,semiperimeter,1,1,1,0.006613305304199457
dist_centroid__circumcenter,dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_2,1,1,1,0.006631946656852961
area,dist_centroid__steiner_focus_1,dist_orthocenter__steiner_focus_2,2,1,1,0.006651691626757383
circumradius,dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,1,1,1,0.0066652060486376286
dist_centroid__steiner_focus_2,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.006669742055237293
circumradius,dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,1,1,1,0.006677534431219101
area,dist_centroid__steiner_focus_2,dist_incenter__orthocenter,2,1,1,0.006678893230855465
circumradius,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.006681469269096851
circumradius,dist_centroid__incenter,dist_incenter__orthocenter,1,1,1,0.006685216445475817
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.006686870940029621
dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,1,1,1,0.006699584424495697
dist_centroid__incenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,1,1,1,0.006701325066387653
dist_centroid__steiner_focus_2,dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,1,1,1,0.006728289648890495
circumradius,dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.0067558204755187035
dist_centroid__orthocenter,dist_centroid__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.006770952604711056
dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_1,inradius,1,1,1,0.006782646290957928
dist_centroid__steiner_focus_1,dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,1,1,1,0.006809179205447435
dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.0068158055655658245
dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.0068267895840108395
dist_centroid__incenter,dist_centroid__steiner_focus_1,dist_circumcenter__incenter,1,1,1,0.0068346732296049595
area,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,2,1,1,0.006835389882326126
area,dist_incenter__steiner_focus_1,semiperimeter,2,1,1,0.006854914594441652
area,dist_circumcenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,2,1,1,0.00691951671615243
circumradius,dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,1,1,1,0.006921546068042517
dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.006939375307410955
circumradius,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,1,1,1,0.00694647803902626
area,dist_incenter__steiner_focus_2,semiperimeter,2,1,1,0.00696842186152935
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.006973502691835165
dist_centroid__steiner_focus_1,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.00697777234017849
dist_incenter__orthocenter,dist_incenter__steiner_focus_2,semiperimeter,1,1,1,0.006985517218708992
dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,perimeter,1,1,1,0.006996083538979292
area,circumradius,dist_centroid__incenter,2,1,1,0.0069985659793019295
dist_centroid__steiner_focus_1,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,1,1,1,0.007034169975668192
circumradius,dist_centroid__incenter,dist_incenter__steiner_focus_1,1,1,1,0.007057470735162497
circumradius,dist_centroid__incenter,dist_incenter__steiner_focus_2,1,1,1,0.00707459170371294
circumradius,dist_centroid__orthocenter,dist_orthocenter__steiner_focus_1,1,1,1,0.007087707985192537
dist_centroid__orthocenter,dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_2,1,1,1,0.00708927633240819
dist_centroid__steiner_focus_2,dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,1,1,1,0.007098580244928598
circumradius,dist_incenter__steiner_focus_2,inradius,1,1,1,0.007102015893906355
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.007102460600435734
dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.007117030210793018
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.007117144763469696
dist_centroid__orthocenter,dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,1,1,1,0.007155544590204954
dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.007172168232500553
dist_centroid__steiner_focus_2,dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_1,1,1,1,0.007186282891780138
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.007187292445451021
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_2,inradius,1,1,1,0.007196878083050251
dist_centroid__steiner_focus_1,dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,1,1,1,0.007211256772279739
dist_centroid__orthocenter,dist_circumcenter__incenter,dist_incenter__steiner_focus_2,1,1,1,0.007212984841316938
dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_2,inradius,1,1,1,0.007220822852104902
circumradius,dist_centroid__incenter,dist_circumcenter__steiner_focus_1,1,1,1,0.007259830832481384
area,dist_centroid__incenter,dist_steiner_focus_1__steiner_focus_2,2,1,1,0.0072657763957977295
dist_centroid__steiner_focus_1,dist_incenter__orthocenter,inradius,1,1,1,0.007266609463840723
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.0072929649613797665
area,dist_orthocenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,2,1,1,0.0072985622100532055
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.007300322409719229
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.00733137596398592
dist_centroid__incenter,dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_2,1,1,1,0.007345331367105246
circumradius,dist_steiner_focus_1__steiner_focus_2,inradius,1,1,1,0.007389090023934841
dist_centroid__incenter,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.007433861494064331
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,1,1,1,0.007454155944287777
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,1,1,1,0.007463155314326286
circumradius,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.007480134721845388
dist_centroid__incenter,dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_1,1,1,1,0.007501577492803335
dist_centroid__incenter,dist_centroid__steiner_focus_2,dist_circumcenter__incenter,1,1,1,0.007528950460255146
circumradius,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.007539729122072458
dist_centroid__steiner_focus_2,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,1,1,1,0.007595413830131292
dist_centroid__steiner_focus_2,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,1,1,1,0.007606653030961752
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.007609580177813768
dist_centroid__circumcenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.007627145387232304
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.007636945229023695
dist_incenter__orthocenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.007650955580174923
dist_centroid__circumcenter,dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_1,1,1,1,0.00766198942437768
dist_centroid__circumcenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.007663545198738575
dist_centroid__steiner_focus_2,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.007671577390283346
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,inradius,1,1,1,0.007696695625782013
area,dist_centroid__steiner_focus_2,dist_orthocenter__steiner_focus_2,2,1,1,0.0076980325393378735
circumradius,dist_circumcenter__incenter,dist_orthocenter__steiner_focus_2,1,1,1,0.007716251537203789
area,dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,2,1,1,0.007734924089163542
dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,semiperimeter,1,1,1,0.007759871426969767
circumradius,dist_centroid__orthocenter,dist_orthocenter__steiner_focus_2,1,1,1,0.007777115795761347
dist_centroid__incenter,dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_1,1,1,1,0.007916447706520557
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,1,1,1,0.007950467057526112
dist_centroid__orthocenter,dist_incenter__steiner_focus_1,semiperimeter,1,1,1,0.007952856831252575
dist_centroid__orthocenter,dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_1,1,1,1,0.007959864102303982
dist_centroid__orthocenter,dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_1,1,1,1,0.00796598196029663
dist_centroid__circumcenter,dist_circumcenter__steiner_focus_2,inradius,1,1,1,0.007971127517521381
dist_centroid__incenter,dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_2,1,1,1,0.00798971951007843
dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,semiperimeter,1,1,1,0.008073226548731327
area,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,2,1,1,0.008075791411101818
circumradius,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,1,1,1,0.008084319531917572
dist_centroid__steiner_focus_2,dist_incenter__orthocenter,inradius,1,1,1,0.008141985163092613
dist_centroid__steiner_focus_1,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.008188801817595959
circumradius,dist_incenter__steiner_focus_2,semiperimeter,1,1,1,0.008205669932067394
dist_centroid__steiner_focus_1,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,1,1,1,0.008211597800254822
dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,1,1,1,0.008226078934967518
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,1,1,1,0.008241727948188782
dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,inradius,1,1,1,0.008272225968539715
circumradius,dist_incenter__steiner_focus_1,semiperimeter,1,1,1,0.008323892951011658
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,1,1,1,0.008368712849915028
dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.008370946161448956
area,dist_centroid__orthocenter,dist_circumcenter__steiner_focus_2,2,1,1,0.008389884606003761
area,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,2,1,1,0.008395574055612087
circumradius,dist_centroid__incenter,dist_circumcenter__steiner_focus_2,1,1,1,0.008429965004324913
dist_centroid__incenter,dist_centroid__orthocenter,dist_circumcenter__steiner_focus_1,1,1,1,0.00846619438380003
dist_centroid__incenter,dist_centroid__steiner_focus_2,dist_incenter__orthocenter,1,1,1,0.008498532697558403
dist_circumcenter__incenter,dist_incenter__steiner_focus_1,semiperimeter,1,1,1,0.008505333214998245
dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,1,1,1,0.00857869815081358
dist_circumcenter__incenter,dist_incenter__steiner_focus_2,semiperimeter,1,1,1,0.008614877238869667
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,1,1,1,0.00861825980246067
dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.00862833671271801
dist_centroid__orthocenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,1,1,1,0.008634977973997593
dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.008647427894175053
dist_centroid__incenter,dist_incenter__orthocenter,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.00868928525596857
dist_centroid__incenter,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.00868943054229021
area,dist_centroid__incenter,dist_centroid__orthocenter,2,1,1,0.00869930163025856
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.00872256699949503
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,1,1,1,0.008734535425901413
circumradius,dist_incenter__steiner_focus_1,inradius,1,1,1,0.008765310980379581
dist_centroid__circumcenter,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.008769163861870766
dist_centroid__circumcenter,dist_incenter__steiner_focus_2,semiperimeter,1,1,1,0.008788933046162128
dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.00880981981754303
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_1,inradius,1,1,1,0.00883838627487421
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.008846009150147438
dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,1,1,1,0.008854725398123264
dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,inradius,1,1,1,0.008868198841810226
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_1,inradius,1,1,1,0.008903073146939278
dist_centroid__circumcenter,dist_circumcenter__steiner_focus_1,inradius,1,1,1,0.008911327458918095
dist_incenter__orthocenter,dist_incenter__steiner_focus_1,semiperimeter,1,1,1,0.008912306278944016
area,dist_centroid__incenter,dist_orthocenter__steiner_focus_1,2,1,1,0.008961174637079239
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,1,1,1,0.00897001288831234
dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_2,inradius,1,1,1,0.008990425616502762
dist_centroid__steiner_focus_2,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.009031370282173157
dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.00905006192624569
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,1,1,1,0.009065997786819935
area,dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,2,1,1,0.009098510257899761
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_1,inradius,1,1,1,0.009101303294301033
circumradius,dist_circumcenter__incenter,dist_incenter__steiner_focus_2,1,1,1,0.00910214614123106
area,dist_centroid__incenter,dist_circumcenter__incenter,2,1,1,0.009147142060101032
dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.00917749386280775
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_1,inradius,1,1,1,0.009181663393974304
circumradius,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.009305210784077644
circumradius,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.009347287937998772
dist_centroid__steiner_focus_2,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_2,1,1,1,0.00941289309412241
dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.00942713487893343
circumradius,dist_circumcenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.009432699531316757
circumradius,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.009470443241298199
dist_centroid__orthocenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,1,1,1,0.009481190703809261
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,1,1,1,0.0095125213265419
dist_centroid__circumcenter,dist_centroid__incenter,dist_circumcenter__steiner_focus_1,1,1,1,0.00951683335006237
area,dist_centroid__orthocenter,dist_orthocenter__steiner_focus_1,2,1,1,0.009531158022582531
area,dist_circumcenter__incenter,dist_incenter__orthocenter,2,1,1,0.00953467097133398
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_2,inradius,1,1,1,0.009616853669285774
area,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,2,1,1,0.009620663709938526
dist_centroid__incenter,dist_centroid__steiner_focus_1,dist_incenter__orthocenter,1,1,1,0.009720745496451855
dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,1,1,1,0.009746701456606388
circumradius,dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.009787219576537609
dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.00978835765272379
dist_centroid__incenter,dist_centroid__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.009847707115113735
dist_centroid__circumcenter,dist_incenter__steiner_focus_1,semiperimeter,1,1,1,0.009930146858096123
dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.010022364556789398
circumradius,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,1,1,1,0.01004020869731903
dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,1,1,1,0.010046745650470257
dist_circumcenter__incenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.010049871169030666
dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,semiperimeter,1,1,1,0.010054726153612137
dist_centroid__steiner_focus_2,dist_circumcenter__incenter,dist_circumcenter__steiner_focus_2,1,1,1,0.010054755955934525
circumradius,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,1,1,1,0.010230678133666515
area,dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,2,1,1,0.01026885211467743
dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.010273076593875885
dist_centroid__steiner_focus_2,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.01029814314097166
circumradius,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_1,1,1,1,0.01035261433571577
dist_centroid__incenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.010366872884333134
dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.010422859340906143
dist_centroid__incenter,dist_centroid__orthocenter,inradius,1,1,1,0.010425399988889694
dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,inradius,1,1,1,0.010545121505856514
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_2,inradius,1,1,1,0.010638623498380184
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,1,1,1,0.010718230158090591
dist_centroid__incenter,dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,1,1,1,0.010750065557658672
dist_centroid__incenter,dist_centroid__orthocenter,dist_circumcenter__steiner_focus_2,1,1,1,0.010761392302811146
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,1,1,1,0.010773002170026302
area,dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,2,1,1,0.0107965599745512
dist_circumcenter__incenter,dist_incenter__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.010844708420336246
dist_centroid__incenter,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.01090199127793312
dist_centroid__steiner_focus_1,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.010904154740273952
dist_centroid__orthocenter,dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_1,1,1,1,0.0109407939016819
area,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,2,1,1,0.010965545661747456
dist_centroid__circumcenter,dist_centroid__incenter,dist_centroid__steiner_focus_1,1,1,1,0.011109740473330021
circumradius,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_2,1,1,1,0.011141294613480568
dist_centroid__steiner_focus_1,dist_circumcenter__incenter,dist_circumcenter__steiner_focus_2,1,1,1,0.011185874231159687
dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.011190625838935375
dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,semiperimeter,1,1,1,0.011250440962612629
area,dist_centroid__orthocenter,dist_orthocenter__steiner_focus_2,2,1,1,0.01130620390176773
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.011373374611139297
dist_centroid__orthocenter,dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.01137448102235794
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,1,1,1,0.011389625258743763
dist_centroid__incenter,dist_circumcenter__incenter,dist_incenter__steiner_focus_1,1,1,1,0.011419134214520454
dist_centroid__circumcenter,dist_centroid__incenter,dist_circumcenter__steiner_focus_2,1,1,1,0.011495417915284634
dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.011517486535012722
dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.011562894098460674
area,dist_circumcenter__incenter,dist_orthocenter__steiner_focus_1,2,1,1,0.011566215194761753
dist_centroid__incenter,dist_centroid__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.01157638244330883
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,1,1,1,0.011821405962109566
dist_centroid__incenter,dist_circumcenter__incenter,inradius,1,1,1,0.011832362040877342
dist_circumcenter__incenter,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.011901197955012321
circumradius,dist_centroid__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.011967787519097328
dist_centroid__orthocenter,dist_incenter__steiner_focus_2,inradius,1,1,1,0.012097084894776344
dist_circumcenter__incenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.012146562337875366
area,dist_centroid__incenter,dist_circumcenter__steiner_focus_2,2,1,1,0.012160949409008026
dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.012181497178971767
dist_centroid__circumcenter,dist_centroid__incenter,dist_centroid__steiner_focus_2,1,1,1,0.012190686538815498
dist_centroid__orthocenter,dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.01225961185991764
area,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_2,2,1,1,0.012278301641345024
circumradius,dist_centroid__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.012312427163124084
dist_incenter__orthocenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.012359753251075745
dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.012427928857505322
dist_centroid__orthocenter,dist_incenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.012444857507944107
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.012477622367441654
area,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_1,2,1,1,0.012560712173581123
dist_centroid__circumcenter,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.012564253993332386
dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,semiperimeter,1,1,1,0.012594425119459629
dist_centroid__orthocenter,dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.012656747363507748
dist_centroid__orthocenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.012700059451162815
area,dist_centroid__incenter,dist_orthocenter__steiner_focus_2,2,1,1,0.012790982611477375
dist_incenter__orthocenter,dist_incenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.012829535640776157
dist_circumcenter__incenter,dist_incenter__orthocenter,inradius,1,1,1,0.01289728656411171
dist_centroid__steiner_focus_2,dist_incenter__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.01292322389781475
area,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_2,2,1,1,0.013023696839809418
dist_centroid__steiner_focus_2,dist_circumcenter__incenter,dist_incenter__steiner_focus_1,1,1,1,0.013114983215928078
dist_centroid__steiner_focus_1,dist_circumcenter__incenter,dist_incenter__steiner_focus_1,1,1,1,0.013286084868013859
dist_centroid__orthocenter,dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.013398743234574795
dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.013430804945528507
dist_centroid__circumcenter,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.013487900607287884
dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,1,1,1,0.01351873204112053
area,dist_centroid__incenter,dist_incenter__orthocenter,2,1,1,0.013532379642128944
area,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_1,2,1,1,0.013533118180930614
dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.013606492429971695
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.013653304427862167
circumradius,dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,1,1,1,0.013658241368830204
circumradius,dist_incenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.01365937665104866
dist_incenter__orthocenter,dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.013776175677776337
dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,inradius,1,1,1,0.013782794587314129
dist_centroid__incenter,dist_centroid__steiner_focus_2,inradius,1,1,1,0.013852142728865147
dist_incenter__orthocenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,1,1,1,0.01386265642940998
dist_centroid__orthocenter,dist_incenter__steiner_focus_1,inradius,1,1,1,0.013876743614673615
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,inradius,1,1,1,0.013934065587818623
dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.014004232361912727
dist_centroid__incenter,dist_incenter__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.01402814406901598
